Company_ID,Revenue (USD),Net Profit Margin (%),Investment in R&D (%),Market Share (%),Debt-to-Equity Ratio,Energy Efficiency (%),Smart Grid Implementation Score,Innovation Index,Digitalization Level (%),Carbon Offset (tons/year),Renewable Energy Share (%),Emissions Intensity (kg COâ‚‚ per MWh),Waste Management Score,Employee Satisfaction Score,Community Development Investment (USD),Workforce Diversity Index,Sustainability Certification,Sustainability Score
C495,4642347065,18.1034578,10.71423378,13.21500366,2.23157304,73.72174571,1,79.46628924,15.76610268,2915.093237,62.93549426,368.6417512,2.32594637,8.553361303,247822.3722,0.088519053,1,39.50128718
C496,3539988758,20.04638396,10.35418412,4.303513446,1.869312974,66.68882985,6,45.63168206,17.4010448,4544.588721,97.59831194,199.0841957,6.168857833,6.751438544,525033.1839,0.908153943,1,46.90382966
C497,5840724557,18.58471038,11.96830156,17.27363694,1.515715258,78.96567014,6,17.076826,76.07593084,4709.957234,33.12138146,597.2713532,5.090021835,1.702330324,9587845.536,0.535508389,1,31.13183228
C498,786569023.3,13.90482131,17.44596577,17.73325936,0.486228164,94.45003054,3,26.72098955,1.583807094,321.596116,11.86557032,562.7914108,9.915977755,1.897635581,2778834.532,0.857800937,0,25.92182681
C499,9744204129,11.39357341,19.63404753,4.013406341,0.857865752,78.46524922,8,50.91133852,55.78101257,2011.852698,57.03873254,130.7801491,9.832159867,9.26500619,8734960.702,0.058151121,0,31.89038702
C500,9862245337,25.90000949,8.744099963,14.77477911,1.315388471,81.58612092,7,14.74539174,37.94613806,117.2951086,90.63542111,685.6156454,6.350245661,0.322153605,3894063.238,0.526515617,1,43.29044369
C501,6984635523,15.57245355,16.72285952,5.801739024,1.837967932,75.93739236,0,61.16556756,50.65499999,1647.083287,78.40617798,274.1202864,4.428705061,4.625349433,1199809.576,0.539426515,0,37.95547234
C502,5365602700,14.37545633,15.5260281,16.07254222,1.58975278,52.55827532,1,56.57473066,56.28302372,2684.34109,62.25158684,402.5589528,4.911409691,3.134752899,813627.5701,0.860702033,1,37.27557704
C503,3102180887,0.769261974,11.89705008,19.94503421,0.935735125,61.64292784,1,71.47023164,31.33676945,4553.974653,31.50564966,567.5536148,6.824790662,6.6507744,1573513.912,0.097609998,0,24.11202241
C504,8139812247,10.23743483,19.16489573,0.697517506,0.118746638,74.60008647,10,93.77046154,29.51088602,4232.771612,54.18801733,400.5931508,1.015745442,8.396293876,2506433.017,0.240445564,0,35.22655751
C505,6850464414,11.40586856,4.809015795,17.95758073,1.539093744,65.51176419,7,91.22545611,73.34018493,637.4986334,9.12448413,408.901462,3.283520738,3.603781216,4890298.356,0.406538314,1,30.23636551
C506,1634543224,11.96468343,3.076019996,12.49034762,0.928315367,59.08817989,0,94.60756181,87.12769881,465.1518737,67.89454243,145.9395967,0.75272241,4.269020873,7017964.027,0.865841475,1,43.03055273
C507,9110162573,17.40517108,17.22527737,19.47031412,2.230364072,75.2066421,3,24.4715597,19.25816325,2946.336694,72.50960189,381.0104845,0.733607595,9.819177845,9864121.779,0.938883315,0,35.98585171
C508,8227147057,16.0080764,9.343846516,9.353689399,0.169444169,66.14048967,9,13.15653066,9.761876054,2660.589862,96.50316229,635.3935253,1.958392419,7.839165097,4420652.365,0.99272462,1,43.71270021
C509,9498501134,18.23715278,17.09240823,16.96301982,1.796000653,62.90538216,4,30.22767005,89.77958064,1331.888207,26.03973587,740.623436,4.852532546,8.972041309,5186667.574,0.959193486,0,25.63676629
C510,7259937889,22.94649785,17.9687139,1.341641965,2.830275289,73.19927087,8,89.50851728,34.98954636,4497.265423,1.845641904,389.4479959,7.847743212,4.387622207,5222938.857,0.005941756,1,29.29714452
C511,6138017807,24.38957216,2.186694279,6.772053097,0.605786875,56.6642129,6,97.20534746,55.13173907,4636.832047,54.56084644,396.5100788,4.854958912,2.34076204,5398949.211,0.047708341,1,38.0395684
C512,4188247933,21.54369229,17.7858305,1.433629101,1.467783523,96.38728665,7,85.93249511,35.95431445,2013.057192,70.67905044,591.8389744,3.354766106,4.118634654,5182229.164,0.147606819,1,46.41233742
C513,9327957549,28.66571088,9.518062052,19.50932836,0.365123776,93.3851049,10,11.00177211,12.58023363,4451.512786,79.04074759,759.9404008,0.823529903,7.160919178,97659.80307,0.348862097,1,41.93107948
C514,8661978256,0.54697748,10.69821729,16.35778075,1.914477546,85.38102929,8,94.74279981,58.93316449,1919.744471,19.3738933,286.9426582,5.502955232,1.094304048,27230.97288,0.829918031,1,36.49172545
C515,461734514.4,5.873339571,12.90525771,17.06569368,1.696541874,55.31069138,6,42.33580274,52.51408518,3684.084159,26.1752869,408.1009446,2.712685865,2.704691056,985686.5181,0.892656195,1,28.73600947
C516,273406075.2,0.226886249,18.60126953,18.76550811,1.28136002,88.79386272,4,0.931029076,20.29935592,2379.711088,51.25909253,657.1812705,6.149341779,0.466359005,1024550.468,0.186834406,1,30.40287404
C517,3770869035,19.42424142,1.363205794,1.793559374,1.611993362,90.39786641,4,44.23937407,45.18690447,612.9157825,33.060081,526.7854986,9.771877391,4.323477383,7051920.12,0.619664152,0,31.09374221
C518,8107427775,26.94091647,10.0600259,7.773392091,2.70006651,88.38823089,9,4.606916968,79.6947504,4639.671006,86.05114866,177.4104408,1.113143215,8.27445736,2057111.165,0.917361985,1,44.68229322
C519,9872888532,7.304468897,14.06671881,1.513594292,0.669253477,55.69829436,10,54.38779212,59.04261031,2270.482967,47.37601537,539.4129149,2.121253987,0.246636883,8948193.907,0.463731736,0,27.88363625
C520,1512664742,27.81103634,14.7314322,4.294782721,0.165437084,82.19539785,5,33.85540274,9.691732707,3672.435202,79.95786441,230.7223992,4.730945381,6.753235268,9286777.232,0.103543572,1,41.54379222
C521,5945365846,1.808021709,14.1581162,4.664378963,2.598828166,91.71623979,4,47.34349336,54.80214972,1835.869072,58.06197605,457.1511539,9.686138153,9.324958745,9759174.446,0.45781365,0,34.4125645
C522,3815099658,28.0330808,3.554267459,9.4352335,1.773639539,78.86767006,10,61.31703607,70.27382993,94.40439288,77.30901416,470.3722874,7.718097763,2.369278615,9391422.236,0.375794902,1,45.07987947
C523,9699444834,10.54868062,6.688516179,5.444387132,2.682909521,82.32036876,8,86.88010958,79.27034058,502.6517935,33.26729865,713.3423536,8.982291932,6.936348407,2726164.336,0.577657996,1,38.36492428
C524,8422768042,3.042624853,7.815594983,2.109464326,1.831141148,72.91817397,2,66.19015765,62.91175786,2481.097397,83.14166219,423.7459918,3.337148485,9.751019011,5102670.679,0.438658684,0,37.79217212
C525,8384903760,14.57615278,16.28430695,3.433072673,2.449467161,76.43536599,2,43.40488685,15.26581645,3449.821786,27.45723156,295.6096956,9.920384738,9.622780602,1762795.152,0.017345927,1,29.10688283
C526,4692244666,7.703297032,6.296437576,3.030783715,1.346052754,51.71884292,6,81.94278537,71.01732666,1673.676633,54.6098808,261.6764438,1.028328161,2.34929193,8064034.455,0.993997733,1,38.78648223
C527,4154046828,8.546187059,5.003394313,19.46422828,2.274593801,81.9481511,6,90.55821376,67.73418461,3477.442296,21.40071132,711.9763137,0.52972906,1.003310532,8885432.734,0.543540238,1,35.32142981
C528,2741336649,9.218698948,19.19151236,15.20992089,2.747820254,54.07236064,5,11.97599664,2.442688294,3493.177947,47.55265216,219.7075981,8.556026271,1.482825379,8514375.505,0.473630755,1,28.53666922
C529,573191211.5,24.09077693,1.168402417,19.35845316,1.759156595,71.75072972,2,53.19329776,41.17476676,3519.679537,31.81752095,398.1079926,9.272648702,7.020356685,4339335.817,0.954617372,1,35.85922503
C530,8648576539,16.1748383,19.95859626,8.850835682,0.624276937,64.63275488,6,28.45119597,33.2950247,2462.60927,26.67034306,231.0211804,0.905853575,7.257588755,7589152.108,0.155860368,0,21.65851683
C531,8130881081,9.339230975,13.85960468,5.639532785,0.879513084,77.27139751,4,4.706119788,66.94120643,4574.430751,96.6985018,641.3128281,1.134274267,6.742365616,984815.9041,0.189237603,1,39.12420587
C532,9997179556,18.3100135,16.74091669,15.98603462,0.676069273,56.67081678,6,66.85466951,21.61358123,2445.98259,16.00741055,432.060848,0.331741578,3.360783877,412045.2585,0.808014749,0,25.06387521
C533,9966402002,21.48452023,6.597768531,6.592452969,0.81588538,84.5821701,1,86.27707775,59.0871923,2251.325967,78.73258375,345.8005834,1.045075626,1.697769398,7534831.779,0.26083108,0,41.1280413
C534,5558762739,8.178720022,1.271990276,6.057729137,0.988604803,89.75057685,5,16.29026545,91.32059618,996.9040951,98.41649595,352.7697484,2.094198168,5.80761092,4259299.191,0.799227106,0,40.69697521
C535,7692184278,12.40647305,15.01952085,4.726869245,1.709887982,58.16772249,7,81.24136576,79.78023722,1538.275437,1.990148374,696.5499447,9.700766189,4.836804458,9955537.155,0.271533483,0,21.77029473
C536,9448209642,3.6565828,16.84874734,2.680611667,1.805175725,55.21565437,0,85.33957335,92.14577362,211.6724626,69.9027414,487.641768,6.678602222,7.288341471,981569.6164,0.03318763,0,32.07587587
C537,8497977433,5.434480486,15.06904651,5.203614914,1.336849267,57.27577414,3,91.43404427,97.85059669,3167.676468,25.29118056,602.5074958,7.785530255,4.413600787,8557720.539,0.517014724,0,27.25937091
C538,2481007536,20.43353562,3.714155459,7.170862995,1.884720261,93.85637809,10,26.52850891,1.067012701,1242.67872,4.048782433,727.9269614,7.761394037,3.386396947,4805030.825,0.196686434,0,22.36549091
C539,4510935912,5.443150431,15.31513052,13.51248474,0.336567284,76.40946309,0,90.39530652,62.27412764,1520.776272,40.2889579,731.2191732,5.350737498,2.934785774,8273230.453,0.757846293,0,33.72022589
C540,1300302557,15.75490151,15.60953286,1.34504036,0.354585887,73.3630498,0,32.06627547,41.28393978,3854.072608,93.52178102,329.956338,7.974889777,2.1147032,8173101.549,0.641199633,1,43.61006426
C541,9540969762,21.27138785,13.5122698,4.289088099,0.598305435,55.33559096,9,55.23380135,85.98544903,1636.105916,1.176509437,766.7158842,5.958075324,2.657463762,9160760.094,0.923602668,0,22.59298775
C542,6065684598,3.206307693,15.55620272,16.19957044,1.602424744,82.47780034,10,5.050747083,25.1814702,1210.97946,58.78856919,117.4131174,3.145460976,0.948304388,2985521.613,0.782988357,1,35.2239955
C543,2294141627,17.01936659,17.07250735,3.023746279,0.720584568,93.39997959,7,4.388108837,98.10294891,845.2887457,50.13964786,363.7848927,5.611101088,3.468570109,9498495.541,0.180775955,0,28.71146216
C544,6720289837,7.696883511,12.65847817,6.918638416,0.92152477,91.40929347,6,72.03732127,61.37079695,3874.292011,87.33841644,727.0592003,5.335085861,0.365698124,1525152.934,0.800158237,0,44.11458582
C545,6185101122,28.88780626,2.683489565,17.30671254,1.260907225,81.30273545,9,44.4479978,79.35374022,648.53129,8.400171452,292.2458159,8.234530538,1.864138472,828868.0882,0.641737045,1,30.86408709
C546,3588045553,14.5063694,10.26492838,3.183013692,2.45441176,53.76393583,0,25.62923754,8.559955282,2268.768801,68.15260299,291.1570152,9.817272174,7.467704446,4321839.019,0.668951642,0,30.13377066
C547,1144440346,24.17977649,2.475337359,1.746463029,0.140200194,55.61985136,10,19.0413496,18.34578848,2534.65058,68.01096984,311.8355996,4.110425654,3.254689887,8284946.457,0.832262886,1,37.21110181
C548,6719016224,16.50679626,8.74331759,9.742306102,1.983198579,52.46544936,1,66.99534909,75.8403673,3436.949563,66.90800169,528.6193694,7.633906784,6.68237017,4739477.095,0.573824069,0,33.52354032
C549,5207873932,1.302375986,8.735023293,6.118148274,2.03974194,62.87396082,3,0.040154403,2.198652204,3166.417412,94.23344949,406.8329429,0.99763004,7.168841756,8294573.909,0.466003514,1,36.86510692
C550,7725460733,18.99454127,2.254187039,11.31182645,2.416101763,56.78307336,0,80.58911692,81.68779859,4053.603365,82.3087529,608.7143854,7.768313694,5.811853427,7299571.19,0.636641035,1,44.16476949
C551,5206433376,28.54210027,7.627590145,16.09571732,2.804983523,63.00240201,2,7.924960613,1.394901869,223.7571696,4.197272624,726.4374498,3.71416912,9.586977414,2102189.578,0.297957429,0,16.39647487
C552,8523293188,18.0483546,3.108963877,2.829254914,0.158399762,69.25290279,7,19.14896149,65.71188391,1482.203624,47.10828507,571.9395625,0.393901629,0.214398666,9489327.433,0.182597131,0,25.64719108
C553,5523549319,24.57566578,16.35646899,11.65591178,0.545972746,97.1491392,7,38.62363953,36.50939202,1400.670594,39.79530562,243.1267041,3.632461786,7.386526506,617203.8746,0.616587838,0,33.21611133
C554,5613770336,26.5261939,19.00607249,10.15962433,2.669896753,80.51880299,7,48.48587397,61.14948527,730.084528,31.01472211,752.8773317,6.106427509,9.587866439,8983814.278,0.233848369,0,28.88511891
C555,8767769491,6.842393158,2.37401303,2.967167842,1.42970383,91.74868928,5,35.49951158,69.6031407,1445.891269,45.13367252,285.1450113,1.192501677,8.622717294,3051390.055,0.079915109,1,33.56613437
C556,4040793833,6.361345197,19.14718894,12.51756986,1.737312853,85.51757504,5,32.0712165,34.24752192,1548.826571,38.41941849,204.9260067,9.240344924,1.678926918,5006479.351,0.000554185,1,30.65383461
C557,1348812132,18.32942967,10.92895539,5.545444315,2.022778891,55.62515653,4,96.39160121,10.79624481,2609.42231,43.23338999,162.9770952,0.776724133,3.268203063,4229295.208,0.608319401,1,37.31786269
C558,297538936.4,12.33085409,6.691747881,9.807902939,2.069293153,86.79602032,8,64.15796812,6.964586775,3318.522395,97.92618656,494.3686185,9.300067198,1.724518399,1726627.224,0.362148783,1,48.50182714
C559,7553821184,25.19583909,2.46037943,1.737219253,2.80204717,63.75494408,3,2.343295537,58.89360226,1905.502568,8.863297475,179.6337237,7.071375179,6.013083638,3587887.195,0.752310971,1,23.98498672
C560,6206892418,27.0006937,10.51186109,9.245722739,2.99115331,81.95539235,9,43.01759084,52.06553537,3597.351157,92.22308698,197.1431189,3.297121754,7.12187982,1937415.019,0.375176398,1,46.13345753
C561,7043756883,10.60264138,16.09579535,6.198623014,2.188456637,67.04809868,6,87.50086997,74.22010091,1680.826693,48.02367135,310.0213364,3.907503477,3.170737694,2046825.89,0.486003448,1,37.9585708
C562,2137511973,7.106116769,14.43464307,16.4653861,0.932941507,99.88361316,0,30.14561864,50.973551,1451.418387,62.37422455,297.1571068,7.408093647,5.39506574,1878697.792,0.407084973,0,33.95207815
C563,1372351041,23.41576546,1.954294218,1.233876667,2.651281967,63.17757397,8,9.455634477,42.244579,2705.940279,83.01829666,522.9676572,6.014711009,6.909205701,4895283.63,0.650574791,0,34.31126939
C564,155301210,8.244181066,2.385134872,8.430284771,0.242740652,63.95652354,6,75.83847716,39.80871782,118.5818015,36.04630291,671.7216956,6.716429215,4.213398166,7981334.361,0.356139162,0,28.53725883
C565,3512369712,24.67842956,8.65459237,9.22278534,0.770134473,96.53361278,9,60.60138319,2.64469026,398.9456182,43.04219081,632.9447593,3.891646165,8.540155305,5694010.637,0.96376765,0,38.24159021
C566,5903277692,12.71214761,6.610519387,14.52762092,2.702418581,51.23222023,8,57.03125078,33.55572017,2089.847718,40.95184803,283.7391183,4.878134818,7.715499353,8933133.82,0.936146987,0,29.40661581
C567,3928518011,20.02649698,5.415302138,11.52832274,0.842955392,84.83444939,6,5.357655961,97.60201575,4714.563557,37.47310225,271.7173486,9.89867484,0.646655439,6369079.441,0.848027903,0,28.44406315
C568,4380374471,2.866059415,6.339085479,13.37752551,0.739888073,86.26631954,1,14.04990098,87.35555762,3607.558899,92.55293216,776.0540711,2.139228705,6.211252991,6896507.755,0.920300271,0,38.60598123
C569,9042545358,18.71577974,16.26617212,15.56328078,0.50056335,91.81892887,5,62.25493962,32.9378067,440.6328475,82.89298912,105.7653691,4.178561865,2.35325551,6679396.225,0.449139688,0,41.85476821
C570,3489072116,13.55303036,18.65533302,17.25783918,2.591424097,98.72196553,9,20.78238415,58.77954051,4231.590064,10.89999899,715.8043731,2.918231876,5.575182647,4500097.34,0.536430397,1,29.65366365
C571,5144754997,17.5982539,8.696951196,6.346122385,1.550168952,98.78009596,10,50.40700797,84.72967455,3661.503853,10.81233525,239.8099634,7.651115104,9.568884426,6896494.834,0.742092593,0,29.69629531
C572,7838693597,5.040426232,18.21610904,10.80665184,2.057190289,53.26383788,3,54.4881686,44.12743368,3054.732629,42.78695149,763.0990262,7.640126257,8.790620046,706380.3872,0.696145925,0,27.13741142
C573,3971462395,22.10621235,7.108418324,16.81815076,0.793292514,91.09196614,2,28.35071903,1.795786375,4101.464803,9.865737673,339.6150994,2.92445461,4.045164031,8599916.204,0.890678596,0,26.11450531
C574,6224646135,25.88391233,10.05230274,19.79007751,2.298317221,82.31549668,1,94.84251555,7.451046182,2020.549239,61.90930953,408.2462417,0.813903166,2.915138583,7780343.313,0.716331027,1,46.05895359
C575,8625013450,6.502194003,5.294550959,17.80143429,2.30401608,82.36710672,5,84.24641068,51.03927213,1107.505254,14.36916073,594.9844298,0.114326767,2.344057444,2459847.283,0.997884708,0,30.03909374
C576,9495711030,2.871436666,13.1690448,7.492198526,1.006534272,56.41749633,7,72.23735076,96.94393757,2560.116946,52.2373264,511.368336,4.274505332,5.325148698,7682644.218,0.3485058,1,34.72761238
C577,1479264074,0.709157581,19.60064119,3.983813693,1.290979636,82.50935832,5,7.799386641,69.32095422,2744.208778,0.7219947,322.5575308,4.103375943,1.142484533,136299.588,0.832997742,1,23.30575383
C578,9266610375,19.25914501,12.46636882,9.838911494,0.708101805,99.12412903,8,10.61300193,7.091619144,2691.63186,31.65963484,487.6816411,9.883898786,5.492750081,2180293.259,0.697634823,0,29.35378224
C579,4926241768,18.21282108,7.798467598,14.85866489,2.932026968,95.59092848,4,49.27813459,18.93608758,2825.368957,67.71907237,611.4948191,4.698020757,0.013336395,660721.0143,0.691386445,1,43.75708545
C580,2589861439,16.40092238,13.30853147,9.902124508,1.972247473,71.95653304,1,16.07133492,77.13231432,4743.524591,48.40389402,129.6344621,2.564183696,3.238496307,7804466.897,0.325835595,0,26.13101981
C581,4596766205,6.958412883,3.335492891,9.71529918,2.810177254,51.99739866,7,97.82654635,84.143976,4511.228115,97.8269486,107.8395137,8.91229441,2.199343138,7561182.77,0.785601792,0,43.40514542
C582,9800525427,11.72717988,17.88452253,16.78078538,0.979818077,68.1146745,8,15.8520234,61.76945862,4378.585183,87.41037961,420.6468574,4.910679497,9.7121879,8138223.878,0.900376022,0,36.8971321
C583,4931254759,17.83429006,10.55859506,7.291935203,2.367483648,91.31951558,9,48.74678355,64.44231696,4007.084055,35.9070779,192.2856325,5.991756352,7.272423196,54772.11632,0.218548462,1,35.19614017
C584,3294228587,14.90300577,9.537645099,17.20991403,2.320990067,85.07495507,3,36.41210568,2.833745038,4717.140536,4.548654147,565.041004,0.956687104,3.496533805,5017314.94,0.625496837,0,22.70349621
C585,6337674535,29.63356561,12.13143098,8.195415539,2.10580139,72.96718278,5,63.93864215,82.85302596,492.4732084,84.56263001,249.8367194,3.829164073,0.928450865,7051313.613,0.392134829,0,40.26594477
C586,2409054732,4.093192577,12.87089339,6.631838803,2.900353028,52.75507676,10,12.90364089,78.82752082,1325.616307,91.12343103,402.9957748,9.442236745,5.168005947,1562457.276,0.989548119,0,34.59400666
C587,767874647.8,20.85433662,2.363740318,9.134399233,1.241310475,71.34473639,9,43.0316428,25.90351441,2475.279728,82.06273934,238.3696558,5.895053842,2.134478813,6501409.368,0.478832816,1,42.52356745
C588,1297508422,12.12956304,13.9697272,15.27269448,0.479080238,73.45124699,7,27.47050328,70.867672,4232.672466,12.79499409,483.93851,3.445018551,5.364295459,850259.8921,0.228320174,1,24.86127206
C589,1289177931,12.84598845,5.596701926,2.607440354,2.047955692,96.42777664,8,88.77515247,21.48546064,2525.828558,99.79151344,181.2374216,6.256671806,8.353623542,1821445.302,0.381857625,1,53.11545844
C590,1527507908,21.52793297,14.56510002,4.008742396,2.214998421,82.05430518,4,4.058571213,4.033016105,3740.173697,25.85842216,116.174797,9.104110896,6.157925521,4763210.182,0.65383839,1,29.70893491
C591,1396883455,20.77308454,16.62816109,19.03375203,1.767675663,65.58264583,5,91.3727494,20.11365426,694.7995262,72.42049128,135.7921467,2.739906005,6.337884195,6539115.875,0.076089371,0,37.19737069
C592,6412338701,29.73767981,16.27521164,3.592283385,0.69977189,76.26591322,10,83.29941386,17.86288768,1262.069065,90.80348763,767.9809091,5.051167185,5.410302891,1467232.578,0.60360192,0,45.51873861
C593,1826982043,3.851828684,11.49751838,11.39777363,1.562922231,53.30276539,3,29.75707164,33.77479967,3658.880475,23.56871143,199.600353,9.586906539,9.272656326,1860381.075,0.931224759,1,27.06216812
C594,3463216160,3.123289482,10.88322795,11.62835789,1.005350236,98.62841178,4,78.92906547,41.84494972,823.6700444,90.82585547,595.9347772,1.723961433,9.319026844,2052419.207,0.850362788,0,46.47125267
C595,8968916215,21.73016451,3.714643265,9.843526795,1.339652932,68.0029951,6,3.121356034,50.85388915,1756.779673,30.94815792,147.548343,7.196639256,5.127232011,2394621.039,0.067673537,1,25.5495252
C596,4744876786,17.35160751,15.73157686,12.93043045,1.97113387,73.89336775,8,96.68655503,47.67538755,1324.331289,97.64132224,175.7122466,6.144810082,3.057594871,2273272.947,0.993389879,0,48.35681915
C597,6678901808,8.224819997,6.156778228,4.673551843,2.261122754,67.76419871,9,52.65949426,27.0674606,1749.308471,28.12600204,456.213376,6.796751311,4.595870059,3957539.594,0.698726924,0,27.03940431
C598,1731475513,2.38258107,10.43721303,11.09797913,0.773451604,84.12558651,10,30.32810261,2.917066857,3541.620245,95.34358248,425.4096511,3.512196307,1.865579122,6541358.612,0.162280824,1,42.36598366
C599,1930967298,2.569747488,6.401207766,7.506247779,1.275443546,83.11160792,5,36.25832126,60.51016222,1839.235906,5.354465089,766.1062166,3.138793735,6.363443153,4385937.514,0.012416089,1,23.67693025
C600,418277476.5,26.82572624,3.542738897,13.26717847,0.880568556,85.76611553,5,6.640535346,39.57448298,2776.316613,70.92720117,761.3848171,6.842096706,5.000923358,7761979.348,0.171282636,0,32.73364687
C601,1697661280,5.756019742,12.96159624,2.910348513,0.67603168,63.40716148,7,98.9349514,29.86721574,499.6593853,53.21111338,645.7260498,2.155432851,1.033004778,7195492.374,0.838175921,1,41.03247012
C602,2793117487,9.701146863,2.032308662,11.4604606,2.371822938,65.78342406,10,3.929194515,86.69410428,4025.088466,47.78770771,521.4712811,4.196547449,1.976477811,1274003.871,0.021639325,0,22.26863737
C603,1778334738,6.799692067,15.22425945,3.786880072,2.736832814,56.26256155,3,65.49071231,74.67433078,1849.443128,22.34943143,418.4722222,1.881746461,4.796319562,497927.817,0.233147304,0,21.96284717
C604,896138312.2,10.64988917,7.03414911,5.644996956,1.173673338,82.77549859,2,44.27359277,85.77655484,3242.670795,70.55957898,349.324974,0.083048411,8.875889907,8780636.224,0.757305595,0,36.89409548
C605,1215152352,2.082715282,1.002559167,4.452325026,2.278708881,51.98985637,6,94.89162182,49.49827947,3626.948008,19.08094914,762.9612829,9.7005736,5.663907206,807512.355,0.586110536,0,25.65125433
C606,4613179893,15.57179373,10.71145365,3.738471819,2.701286339,79.88411678,4,24.59997403,13.09312521,1048.304611,55.2841796,522.036168,4.317029787,6.815350002,1491908.415,0.78273571,1,37.00152317
C607,2071273847,2.028376908,1.890186262,16.53164794,2.553760211,93.48479424,1,53.20868239,69.62214361,4423.374925,25.3245363,505.3507694,9.693496144,3.390285497,231111.4228,0.746150504,0,29.1078295
C608,3649055912,24.01069523,6.247221599,5.785580596,0.630158827,94.54160741,1,48.23562086,20.60737799,3081.121258,95.56213798,262.3307852,1.403235198,5.71411393,6287080.289,0.050601387,0,41.54152872
C609,5039138536,7.011362457,14.43255326,18.54976326,2.873246456,72.45188802,10,70.28664441,44.12296691,2143.625709,2.863119384,132.6884725,5.873667795,4.473798226,5827881.926,0.892511419,0,25.44153226
C610,6907044338,16.20035744,2.191102811,19.40153785,1.192361677,72.96518441,5,6.801023195,6.500078895,911.6759179,19.97282801,761.6320058,2.009740328,6.591299126,9869167.628,0.227031834,1,24.79815085
C611,402728277,26.40237263,16.94743135,11.46808335,1.083797917,53.84845915,7,19.378913,82.53084024,4711.50469,24.23106064,319.6146812,7.90074127,0.505755661,8870454.639,0.55339244,0,21.83241934
C612,7996109885,19.52632107,1.072578531,2.945722341,0.281050849,83.53825127,0,21.45648201,12.5940641,3775.341021,41.40678258,409.8123163,7.837029888,4.933002162,4114323.343,0.644288157,1,33.97603307
C613,6282724891,15.9887336,5.689653515,7.553510043,1.509903597,91.06297102,10,73.81507548,90.3097507,1040.122814,23.27302419,180.2479605,1.12607149,2.959926251,3722142.551,0.168628211,1,34.52797947
C614,826772729.2,9.730012593,15.07717707,15.97487204,0.416139485,62.23275273,5,18.91386963,86.42306023,1688.553874,49.13490903,685.8470309,9.120644529,3.261850613,2975551.822,0.976231257,1,33.17534157
C615,8737050455,9.990057392,7.009132845,7.411075501,0.820765481,71.06504408,1,57.34917639,46.45827644,4048.37129,87.24655233,119.342283,1.946296472,9.609174316,1532545.131,0.488155956,1,43.03817103
C616,9209515281,20.08460866,2.935955373,1.831642644,1.019133603,91.94196684,1,21.52438205,74.43682043,3478.388316,71.20634214,683.7935335,6.129773416,1.826948127,1389455.729,0.057642696,1,38.04898487
C617,620168819,29.82418084,7.844444457,11.18001973,2.445596338,93.85602338,6,86.16249501,61.94450738,3828.921464,57.99619805,198.199509,9.856336201,3.112452526,1331514.243,0.937262045,1,48.27763608
C618,2776007705,19.8551757,6.137472441,16.91790494,2.638917086,62.15899901,9,94.21854545,80.30756423,2206.005511,8.900317798,720.5948788,8.823965348,5.098925757,1150006.424,0.586267843,1,32.09626962
C619,8063950785,16.73350252,17.01152614,15.9389351,0.977152321,77.52853173,0,51.84929749,43.18051008,3582.381313,69.39921084,610.8408461,9.565639286,8.630269481,2412715.304,0.699193198,0,36.89379912
C620,7485114307,21.91951531,6.953610434,3.584950489,2.590224552,59.62465753,5,35.23088842,78.58084842,1932.468614,16.64142843,215.2691838,3.425987712,4.166700832,3073619.617,0.52517579,0,21.64621905
C621,1853364983,13.95616837,15.98971696,13.48801583,2.585969718,55.09393821,6,23.4057775,46.24568171,1056.314585,78.6367386,496.072595,1.055756422,7.438652809,9616173.921,0.834737955,1,38.40685197
C622,2101399740,1.804270278,17.94557075,4.488034842,2.317487756,95.55602507,7,4.978100152,94.09657878,3163.385174,25.00567585,318.85942,1.883468733,8.563740982,5788947.778,0.033133462,1,26.69025116
C623,3711016307,16.86890448,9.242530972,4.442329938,0.525415831,91.02537521,6,26.85000762,48.63721008,4880.069628,41.70487283,224.7631692,5.004948951,3.100163558,9876081.787,0.268378365,1,34.2076236
C624,4850384622,28.72875854,18.28891973,17.49402829,2.101936256,88.00174509,5,65.42357799,46.26192719,1553.004857,35.04702023,701.4275396,7.932296783,3.927501835,3730944.809,0.469648356,0,33.25267842
C625,6186365168,5.259088271,8.169043025,5.06841216,2.840569787,52.43831594,8,53.36169313,78.50718616,2304.847961,85.88139147,382.4659366,1.501536442,3.565562237,4581690.06,0.076603616,1,37.56956134
C626,3695447259,20.70014672,19.31748991,5.338622196,2.079367388,92.18643964,2,94.40412783,82.15776918,3370.006855,12.65444587,378.9806001,6.597315323,8.328558086,3252540.805,0.705906669,0,32.50773663
C627,4630721814,6.02801066,2.696500966,0.113002476,1.061688862,71.9022038,10,39.62772625,55.44891143,2707.531411,56.56448824,218.9206724,3.23577604,0.44346862,1837047.632,0.393663414,0,29.90793359
C628,7477234672,16.07483053,14.05336606,17.42631378,1.551680021,67.11975616,5,69.38633423,17.97978135,4217.138979,14.20616094,368.1459733,3.412020724,3.084210888,1440215.431,0.27266799,1,28.71547439
C629,376465196.9,2.900293489,10.38246677,15.87263678,1.972602626,77.32381805,3,48.93227475,46.7758231,3808.713532,70.47958361,710.1317924,6.619177302,6.794085576,9451341.186,0.003378847,0,32.33787069
